categorical_accuracy,loss,perplexity,val_categorical_accuracy,val_loss,val_perplexity,trial_number,subtrial_number,model_name
0.19801980257034302,3.4904189109802246,32.799686431884766,0.03846153989434242,11.330331802368164,83310.6640625,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.20792078971862793,3.123979330062866,22.736677169799805,0.03846153989434242,11.373062133789062,86947.703125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.22772277891635895,3.1707005500793457,23.824169158935547,0.03846153989434242,11.271872520446777,78580.0,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.14851485192775726,2.9434845447540283,18.981874465942383,0.03846153989434242,11.129246711730957,68135.03125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.2772277295589447,2.9120242595672607,18.39399528503418,0.03846153989434242,10.850467681884766,51558.2578125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.13861386477947235,3.4332501888275146,30.977161407470703,0.03846153989434242,10.648069381713867,42111.21484375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.13861386477947235,3.0138821601867676,20.36631202697754,0.03846153989434242,10.644644737243652,41967.24609375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.21782177686691284,2.79618763923645,16.38207244873047,0.03846153989434242,10.670135498046875,43050.7734375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.2574257552623749,2.8692636489868164,17.62403678894043,0.03846153989434242,10.578842163085938,39294.58984375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.19801980257034302,2.640690326690674,14.022880554199219,0.03846153989434242,10.63474178314209,41553.69921875,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.21782177686691284,2.6513333320617676,14.17292308807373,0.03846153989434242,10.649343490600586,42164.90234375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.2970297038555145,2.4939370155334473,12.108855247497559,0.03846153989434242,10.90945053100586,54690.78515625,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.22772277891635895,2.8618173599243164,17.493289947509766,0.03846153989434242,11.192285537719727,72568.453125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.22772277891635895,2.5403642654418945,12.684290885925293,0.03846153989434242,11.22343635559082,74864.59375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.19801980257034302,2.5300981998443604,12.554738998413086,0.03846153989434242,11.274989128112793,78825.2890625,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.23762376606464386,2.324434280395508,10.22089672088623,0.03846153989434242,11.454808235168457,94353.9296875,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.20792078971862793,2.6218342781066895,13.760941505432129,0.03846153989434242,11.365667343139648,86307.1171875,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.21782177686691284,2.47603178024292,11.893972396850586,0.03846153989434242,11.383872032165527,87892.703125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.20792078971862793,2.24601411819458,9.449994087219238,0.03846153989434242,11.254429817199707,77221.2421875,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.22772277891635895,2.3041749000549316,10.015911102294922,0.03846153989434242,11.017446517944336,60927.90234375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.21782177686691284,2.4238336086273193,11.289053916931152,0.03846153989434242,10.68714427947998,43789.27734375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.2574257552623749,2.366426467895508,10.659233093261719,0.03846153989434242,10.459497451782227,34874.01953125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.23762376606464386,2.5655734539031982,13.008115768432617,0.03846153989434242,10.30601692199707,29912.056640625,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.2871287167072296,2.228533983230591,9.286242485046387,0.03846153989434242,10.262359619140625,28634.2734375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.23762376606464386,2.4693245887756348,11.814464569091797,0.03846153989434242,10.234854698181152,27857.421875,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.2673267424106598,2.5027055740356445,12.215498924255371,0.03846153989434242,10.32744026184082,30559.787109375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
